	SRR27235851	SAMN38863272	SRX22914337	SRP468975	PRJNA1033217	leaf		Soyvirus000002	applicable	applicable			Soy-bsmrau_1																																																																																														
	SRR7469102	SAMN09566737	SRX4338875	SRP151943	PRJNA479513	Fourth trifoliate	PI 200492	EV_R3	70 days	Not applicable	Soybean cultivar PI 200492 treated with bean pod mottle virus (pBPMV-IA_R1M and pBPMV-GFP (Green fluorescent protein)) for 6 weeks and then infected with Phakopsora pachyrhizi isolate LA04-1		Not applicable	Not applicable									Tissue Sample																																																																																				
	SRR7469103	SAMN09566738	SRX4338874	SRP151943	PRJNA479513	Fourth trifoliate	PI 200492	GmRpp1_R1	70 days	Not applicable	Soybean cultivar PI 200492 treated with bean pod mottle virus (pBPMV-IA_R1M and pBPMV-Rpp1) for 6 weeks and then infected with Phakopsora pachyrhizi isolate LA04-1		Not applicable	Not applicable									Tissue Sample																																																																																				
	SRR7469104	SAMN09566737	SRX4338873	SRP151943	PRJNA479513	Fourth trifoliate	PI 200492	EV_R1	70 days	Not applicable	Soybean cultivar PI 200492 treated with bean pod mottle virus (pBPMV-IA_R1M and pBPMV-GFP (Green fluorescent protein)) for 6 weeks and then infected with Phakopsora pachyrhizi isolate LA04-1		Not applicable	Not applicable									Tissue Sample																																																																																				
	SRR7469105	SAMN09566737	SRX4338872	SRP151943	PRJNA479513	Fourth trifoliate	PI 200492	EV_R2	70 days	Not applicable	Soybean cultivar PI 200492 treated with bean pod mottle virus (pBPMV-IA_R1M and pBPMV-GFP (Green fluorescent protein)) for 6 weeks and then infected with Phakopsora pachyrhizi isolate LA04-1		Not applicable	Not applicable									Tissue Sample																																																																																				
	SRR7469106	SAMN09566738	SRX4338871	SRP151943	PRJNA479513	Fourth trifoliate	PI 200492	GmRpp1_R2	70 days	Not applicable	Soybean cultivar PI 200492 treated with bean pod mottle virus (pBPMV-IA_R1M and pBPMV-Rpp1) for 6 weeks and then infected with Phakopsora pachyrhizi isolate LA04-1		Not applicable	Not applicable									Tissue Sample																																																																																				
	SRR7469107	SAMN09566738	SRX4338870	SRP151943	PRJNA479513	Fourth trifoliate	PI 200492	GmRpp1_R3	70 days	Not applicable	Soybean cultivar PI 200492 treated with bean pod mottle virus (pBPMV-IA_R1M and pBPMV-Rpp1) for 6 weeks and then infected with Phakopsora pachyrhizi isolate LA04-1		Not applicable	Not applicable									Tissue Sample																																																																																				
con	SRR7615011	SAMN09730129	SRX4479589	SRP155599	PRJNA483298	Seed	BR8014887	35-30385416		R5					br8014887-rep1								collection of seeds		High protein content																																																																																		
con	SRR7615012	SAMN09730130	SRX4479588	SRP155599	PRJNA483298	Seed	BR8014887	36-30377421		R5					br8014887-rep2								collection of seeds		High protein content																																																																																		
stress	SRR7615013	SAMN09730127	SRX4479587	SRP155599	PRJNA483298	Seed	CS303TNKCA	33-30378419		R5					cs303tnkca-rep1								collection of seeds		High oil content																																																																																		
stress	SRR7615014	SAMN09730128	SRX4479586	SRP155599	PRJNA483298	Seed	CS303TNKCA	34-30376426		R5					cs303tnkca-rep2								collection of seeds		High oil content																																																																																		
con	SRR7615015	SAMN09730125	SRX4479585	SRP155599	PRJNA483298	Seed	BARC8	31-30385415		R5					barc8-rep1								collection of seeds		High protein content																																																																																		
con	SRR7615016	SAMN09730126	SRX4479584	SRP155599	PRJNA483298	Seed	BARC8	32-30386427		R5					barc8-rep2								collection of seeds		High protein content																																																																																		
con	SRR7615017	SAMN09730123	SRX4479583	SRP155599	PRJNA483298	Seed	NT12	29-30394452		R5					nt12-rep1								collection of seeds		High protein content																																																																																		
con	SRR7615018	SAMN09730124	SRX4479582	SRP155599	PRJNA483298	Seed	NT12	30-30376425		R5					nt12-rep2								collection of seeds		High protein content																																																																																		
stress	SRR8439499	SAMN10740391	SRX5246942	SRP179043	PRJNA515005	Leaf	S15-L5	Soybean_Thiamethoxam_Rep_1_RNA-seq	4 weeks		Thiamethoxam														Soybean_Thiamethoxam_Rep1																																																																																		
stress	SRR8439501	SAMN10740393	SRX5246940	SRP179043	PRJNA515005	Leaf	S15-L5	Soybean_Thiamethoxam_Rep_3_RNA-seq	4 weeks		Thiamethoxam														Soybean_Thiamethoxam_Rep3																																																																																		
stress	SRR8439502	SAMN10740392	SRX5246939	SRP179043	PRJNA515005	Leaf	S15-L5	Soybean_Thiamethoxam_Rep_2_RNA-seq	4 weeks		Thiamethoxam														Soybean_Thiamethoxam_Rep2																																																																																		
stress	SRR8439503	SAMN10740395	SRX5246938	SRP179043	PRJNA515005	Leaf	S15-L5	Soybean_Imidacloprid_Rep_2_RNA-seq	4 weeks		Imidacloprid														Soybean_Imidacloprid_Rep2																																																																																		
stress	SRR8439504	SAMN10740394	SRX5246937	SRP179043	PRJNA515005	Leaf	S15-L5	Soybean_Imidacloprid_Rep_1_RNA-seq	4 weeks		Imidacloprid														Soybean_Imidacloprid_Rep1																																																																																		
stress	SRR8439505	SAMN10740397	SRX5246936	SRP179043	PRJNA515005	Leaf	S15-L5	Soybean_Thiamethoxam_Spider_mite_Rep_1_RNA-seq	4 weeks		Thiamethoxam + Tetranychus cinnabarinus														Soybean_Thiamethoxam_Spider_mite_Rep1																																																																																		
stress	SRR8439506	SAMN10740396	SRX5246935	SRP179043	PRJNA515005	Leaf	S15-L5	Soybean_Imidacloprid_Rep_3_RNA-seq	4 weeks		Imidacloprid														Soybean_Imidacloprid_Rep3																																																																																		
stress	SRR8439507	SAMN10740401	SRX5246934	SRP179043	PRJNA515005	Leaf	S15-L5	Soybean_Imidacloprid_Spider_mite_Rep_2_RNA-seq	4 weeks		Imidacloprid + Tetranychus cinnabarinus														Soybean_Imidacloprid_Spider_mite_Rep2																																																																																		
stress	SRR8439508	SAMN10740400	SRX5246933	SRP179043	PRJNA515005	Leaf	S15-L5	Soybean_Imidacloprid_Spider_mite_Rep_1_RNA-seq	4 weeks		Imidacloprid + Tetranychus cinnabarinus														Soybean_Imidacloprid_Spider_mite_Rep1																																																																																		
stress	SRR8439509	SAMN10740399	SRX5246932	SRP179043	PRJNA515005	Leaf	S15-L5	Soybean_Thiamethoxam_Spider_mite_Rep_3_RNA-seq	4 weeks		Thiamethoxam + Tetranychus cinnabarinus														Soybean_Thiamethoxam_Spider_mite_Rep3																																																																																		
stress	SRR8439510	SAMN10740398	SRX5246931	SRP179043	PRJNA515005	Leaf	S15-L5	Soybean_Thiamethoxam_Spider_mite_Rep_2_RNA-seq	4 weeks		Thiamethoxam + Tetranychus cinnabarinus														Soybean_Thiamethoxam_Spider_mite_Rep2																																																																																		
stress	SRR8439511	SAMN10740405	SRX5246930	SRP179043	PRJNA515005	Leaf	S15-L5	Soybean_Spider_mite_Rep_3_RNA-seq	4 weeks		Tetranychus cinnabarinus														Soybean_Spider_mite_Rep3																																																																																		
stress	SRR8439512	SAMN10740404	SRX5246929	SRP179043	PRJNA515005	Leaf	S15-L5	Soybean_Spider_mite_Rep_2_RNA-seq	4 weeks		Tetranychus cinnabarinus														Soybean_Spider_mite_Rep2																																																																																		
stress	SRR8439513	SAMN10740403	SRX5246928	SRP179043	PRJNA515005	Leaf	S15-L5	Soybean_Spider_mite_Rep_1_RNA-seq	4 weeks		Tetranychus cinnabarinus														Soybean_Spider_mite_Rep1																																																																																		
stress	SRR8439514	SAMN10740402	SRX5246927	SRP179043	PRJNA515005	Leaf	S15-L5	Soybean_Imidacloprid_Spider_mite_Rep_3_RNA-seq	4 weeks		Imidacloprid + Tetranychus cinnabarinus														Soybean_Imidacloprid_Spider_mite_Rep3																																																																																		
stress	SRR8427362	SAMN10721140	SRX5235265	SRP178193	PRJNA514200	Whole roots	PI 518671	5	30 day post aphid infestation	not applicable	Aphis glycines		not applicable	not applicable																																																5	3-2b_S29_L005_R1_001.fastq.gz																																												
stress	SRR8427363	SAMN10721141	SRX5235264	SRP178193	PRJNA514200	Whole roots	PI 518671	6	30 day post aphid infestation	not applicable	Aphis glycines		not applicable	not applicable																																																6	3-2c_S30_L005_R1_001.fastq.gz																																												
stress	SRR8427364	SAMN10721142	SRX5235263	SRP178193	PRJNA514200	Whole roots	PI 518671	7	30 day post aphid infestation	not applicable	Heterodera glycines and Aphis glycines		not applicable	not applicable																																																7	3-3a_S31_L005_R1_001.fastq.gz																																												
stress	SRR8427365	SAMN10721143	SRX5235262	SRP178193	PRJNA514200	Whole roots	PI 518671	8	30 day post aphid infestation	not applicable	Heterodera glycines and Aphis glycines		not applicable	not applicable																																																8	3-3b_S32_L005_R1_001.fastq.gz																																												
stress	SRR8427366	SAMN10721136	SRX5235261	SRP178193	PRJNA514200	Whole roots	PI 518671	1	30 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																1	3-1a_S25_L005_R1_001.fastq.gz																																												
stress	SRR8427367	SAMN10721137	SRX5235260	SRP178193	PRJNA514200	Whole roots	PI 518671	2	30 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																2	3-1b_S26_L005_R1_001.fastq.gz																																												
stress	SRR8427368	SAMN10721138	SRX5235259	SRP178193	PRJNA514200	Whole roots	PI 518671	3	30 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																3	3-1c_S27_L005_R1_001.fastq.gz																																												
stress	SRR8427369	SAMN10721139	SRX5235258	SRP178193	PRJNA514200	Whole roots	PI 518671	4	30 day post aphid infestation	not applicable	Aphis glycines		not applicable	not applicable																																																4	3-2a_S28_L005_R1_001.fastq.gz																																												
stress	SRR8427370	SAMN10721144	SRX5235257	SRP178193	PRJNA514200	Whole roots	PI 518671	9	30 day post aphid infestation	not applicable	Heterodera glycines and Aphis glycines		not applicable	not applicable																																																9	3-3c_S33_L006_R1_001.fastq.gz																																												
stress	SRR8427371	SAMN10721145	SRX5235256	SRP178193	PRJNA514200	Whole roots	MN1806CN	10	30 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																10	3-4a_S34_L006_R1_001.fastq.gz																																												
stress	SRR8427373	SAMN10721174	SRX5235254	SRP178193	PRJNA514200	Whole roots	MN1806CN	39	5 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																39	5-6a_S16_L004_R1_001.fastq.gz																																												
stress	SRR8427374	SAMN10721175	SRX5235253	SRP178193	PRJNA514200	Whole roots	MN1806CN	40	5 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																40	5-6b_S17_L005_R1_001.fastq.gz																																												
stress	SRR8427375	SAMN10721172	SRX5235252	SRP178193	PRJNA514200	Whole roots	MN1806CN	37	5 day post aphid infestation	not applicable	Aphis glycines		not applicable	not applicable																																																37	5-5b_S14_L004_R1_001.fastq.gz																																												
stress	SRR8427376	SAMN10721173	SRX5235251	SRP178193	PRJNA514200	Whole roots	MN1806CN	38	5 day post aphid infestation	not applicable	Aphis glycines		not applicable	not applicable																																																38	5-5c_S15_L004_R1_001.fastq.gz																																												
stress	SRR8427377	SAMN10721170	SRX5235250	SRP178193	PRJNA514200	Whole roots	MN1806CN	35	5 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																35	5-4c_S12_L004_R1_001.fastq.gz																																												
stress	SRR8427378	SAMN10721171	SRX5235249	SRP178193	PRJNA514200	Whole roots	MN1806CN	36	5 day post aphid infestation	not applicable	Aphis glycines		not applicable	not applicable																																																36	5-5a_S13_L004_R1_001.fastq.gz																																												
stress	SRR8427379	SAMN10721168	SRX5235248	SRP178193	PRJNA514200	Whole roots	MN1806CN	33	5 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																33	5-4a_S10_L004_R1_001.fastq.gz																																												
stress	SRR8427380	SAMN10721169	SRX5235247	SRP178193	PRJNA514200	Whole roots	MN1806CN	34	5 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																34	5-4b_S11_L004_R1_001.fastq.gz																																												
stress	SRR8427381	SAMN10721166	SRX5235246	SRP178193	PRJNA514200	Whole roots	PI 518671	31	5 day post aphid infestation	not applicable	Heterodera glycines and Aphis glycines		not applicable	not applicable																																																31	5-3b_S8_L004_R1_001.fastq.gz																																												
stress	SRR8427382	SAMN10721167	SRX5235245	SRP178193	PRJNA514200	Whole roots	PI 518671	32	5 day post aphid infestation	not applicable	Heterodera glycines and Aphis glycines		not applicable	not applicable																																																32	5-3c_S9_L004_R1_001.fastq.gz																																												
stress	SRR8427383	SAMN10721146	SRX5235244	SRP178193	PRJNA514200	Whole roots	MN1806CN	11	30 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																11	3-4b_S35_L006_R1_001.fastq.gz																																												
stress	SRR8427384	SAMN10721147	SRX5235243	SRP178193	PRJNA514200	Whole roots	MN1806CN	12	30 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																12	3-4c_S36_L006_R1_001.fastq.gz																																												
stress	SRR8427385	SAMN10721148	SRX5235242	SRP178193	PRJNA514200	Whole roots	MN1806CN	13	30 day post aphid infestation	not applicable	Aphis glycines		not applicable	not applicable																																																13	3-5a_S37_L006_R1_001.fastq.gz																																												
stress	SRR8427386	SAMN10721149	SRX5235241	SRP178193	PRJNA514200	Whole roots	MN1806CN	14	30 day post aphid infestation	not applicable	Aphis glycines		not applicable	not applicable																																																14	3-5b_S38_L006_R1_001.fastq.gz																																												
stress	SRR8427387	SAMN10721150	SRX5235240	SRP178193	PRJNA514200	Whole roots	MN1806CN	15	30 day post aphid infestation	not applicable	Aphis glycines		not applicable	not applicable																																																15	3-5c_S39_L006_R1_001.fastq.gz																																												
stress	SRR8427388	SAMN10721151	SRX5235239	SRP178193	PRJNA514200	Whole roots	MN1806CN	16	30 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																16	3-6a_S40_L006_R1_001.fastq.gz																																												
stress	SRR8427389	SAMN10721152	SRX5235238	SRP178193	PRJNA514200	Whole roots	MN1806CN	17	30 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																17	3-6b_S41_L006_R1_001.fastq.gz																																												
stress	SRR8427390	SAMN10721153	SRX5235237	SRP178193	PRJNA514200	Whole roots	MN1806CN	18	30 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																18	3-6c_S42_L006_R1_001.fastq.gz																																												
stress	SRR8427398	SAMN10721165	SRX5235229	SRP178193	PRJNA514200	Whole roots	PI 518671	30	5 day post aphid infestation	not applicable	Heterodera glycines and Aphis glycines		not applicable	not applicable																																																30	5-3a_S7_L004_R1_001.fastq.gz																																												
stress	SRR8427399	SAMN10721164	SRX5235228	SRP178193	PRJNA514200	Whole roots	PI 518671	29	5 day post aphid infestation	not applicable	Aphis glycines		not applicable	not applicable																																																29	5-2c_S6_L004_R1_001.fastq.gz																																												
stress	SRR8427400	SAMN10721161	SRX5235227	SRP178193	PRJNA514200	Whole roots	PI 518671	26	5 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																26	5-1c_S3_L004_R1_001.fastq.gz																																												
stress	SRR8427401	SAMN10721160	SRX5235226	SRP178193	PRJNA514200	Whole roots	PI 518671	25	5 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																25	5-1b_S2_L004_R1_001.fastq.gz																																												
stress	SRR8427402	SAMN10721163	SRX5235225	SRP178193	PRJNA514200	Whole roots	PI 518671	28	5 day post aphid infestation	not applicable	Aphis glycines		not applicable	not applicable																																																28	5-2b_S5_L004_R1_001.fastq.gz																																												
stress	SRR8427403	SAMN10721162	SRX5235224	SRP178193	PRJNA514200	Whole roots	PI 518671	27	5 day post aphid infestation	not applicable	Aphis glycines		not applicable	not applicable																																																27	5-2a_S4_L004_R1_001.fastq.gz																																												
stress	SRR8427406	SAMN10721159	SRX5235221	SRP178193	PRJNA514200	Whole roots	PI 518671	24	5 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																24	5-1a_S1_L004_R1_001.fastq.gz																																												
stress	SRR8427408	SAMN10721176	SRX5235219	SRP178193	PRJNA514200	Whole roots	MN1806CN	41	5 day post aphid infestation	not applicable	Heterodera glycines		not applicable	not applicable																																																41	5-6c_S18_L005_R1_001.fastq.gz																																												
	SRR1737979	SAMN03274465	SRX826364	SRP051659	PRJNA271477		Williams 82					Ground half-seed																																																				4th																																		non-toxic Staphylococcus enterotoxin B									
	SRR1737985	SAMN03274471	SRX826370	SRP051659	PRJNA271477		Williams 82					Ground half-seed																																																				4th																																		non-toxic Staphylococcus enterotoxin B									
	SRR1737986	SAMN03274472	SRX826371	SRP051659	PRJNA271477		Williams 82					Ground half-seed																																																				4th																																		non-toxic Staphylococcus enterotoxin B									
	SRR1737987	SAMN03274486	SRX826372	SRP051659	PRJNA271477		Williams 82					Ground half-seed																																																				4th																																		non-toxic Staphylococcus enterotoxin B									
	SRR1738000	SAMN03274481	SRX826385	SRP051659	PRJNA271477		Williams 82					Ground half-seed																																																				3rd																																		myelin-basic protein sigma conjugate									
	SRR1738004	SAMN03274497	SRX826389	SRP051659	PRJNA271477		Williams 82					Ground half-seed																																																				3rd																																		myelin-basic protein sigma conjugate									
	SRR8305928	SAMN10588604	SRX5120465	SRP173154	PRJNA509794	S99-11986_CoMO 2012_germinated_rep_1	PI 636696 / S99-11986 replicate 1	4_S99-11986_CoMO 2012_germinated_rep_1		germinated seed	produced in non-heat stressed field in Columbia\, MO				PI 636696 / S99-11986																																																																																												
	SRR8305929	SAMN10588623	SRX5120464	SRP173154	PRJNA509794	S99-11986_ESPS 2011_germinated_rep_2	PI 636696 / S99-11986 replicate 2	2_S99-11986_ESPS 2011_germinated_rep_2		germinated seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 636696 / S99-11986																																																																																												
	SRR8305930	SAMN10588624	SRX5120463	SRP173154	PRJNA509794	S99-11986_ESPS 2011_germinated_rep_3	PI 636696 / S99-11986 replicate 3	3_S99-11986_ESPS 2011_germinated_rep_3		germinated seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 636696 / S99-11986																																																																																												
	SRR8305931	SAMN10588620	SRX5120462	SRP173154	PRJNA509794	PI 587982 A_ESPS 2011_germinated_rep_2	PI 587982 A / Huang mao bai shui dou replicate 2	8re_PI 587982 A_ESPS 2011_germinated_rep_2		germinated seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 587982 A / Huang mao bai shui dou																																																																																												
	SRR8305932	SAMN10588619	SRX5120461	SRP173154	PRJNA509794	PI 587982 A_ESPS 2011_germinated_rep_1	PI 587982 A / Huang mao bai shui dou replicate 1	7re_PI 587982 A_ESPS 2011_germinated_rep_1		germinated seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 587982 A / Huang mao bai shui dou																																																																																												
	SRR8305933	SAMN10588612	SRX5120460	SRP173154	PRJNA509794	S99-11986_ESPS 2011_mature_rep_3	PI 636696 / S99-11986 replicate 3	15_S99-11986_ESPS 2011_mature_rep_3		mature seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 636696 / S99-11986																																																																																												
	SRR8305934	SAMN10588611	SRX5120459	SRP173154	PRJNA509794	S99-11986_ESPS 2011_mature_rep_2	PI 636696 / S99-11986 replicate 2	14_S99-11986_ESPS 2011_mature_rep_2		mature seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 636696 / S99-11986																																																																																												
	SRR8305935	SAMN10588610	SRX5120458	SRP173154	PRJNA509794	S99-11986_ESPS 2011_mature_rep_1	PI 636696 / S99-11986 replicate 1	13_S99-11986_ESPS 2011_mature_rep_1		mature seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 636696 / S99-11986																																																																																												
	SRR8305936	SAMN10588609	SRX5120457	SRP173154	PRJNA509794	PI 587982 A_ESPS 2011_mature_rep_3	PI 587982 A / Huang mao bai shui dou replicate 3	21re_PI 587982 A_ESPS 2011_mature_rep_3		mature seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 587982 A / Huang mao bai shui dou																																																																																												
	SRR8305937	SAMN10588616	SRX5120456	SRP173154	PRJNA509794	S99-11986_ESPS 2011_Imbibed_rep_1	PI 636696 / S99-11986 replicate 1	37_S99-11986_ESPS 2011_Imbibed_rep_1		6hr imbibed seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 636696 / S99-11986																																																																																												
	SRR8305938	SAMN10588615	SRX5120455	SRP173154	PRJNA509794	PI 587982 A_ESPS 2011_Imbibed_rep_3	PI 587982 A / Huang mao bai shui dou replicate 3	45_PI 587982 A_ESPS 2011_Imbibed_rep_3		6hr imbibed seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 587982 A / Huang mao bai shui dou																																																																																												
	SRR8305939	SAMN10588614	SRX5120454	SRP173154	PRJNA509794	PI 587982 A_ESPS 2011_Imbibed_rep_2	PI 587982 A / Huang mao bai shui dou replicate 2	44re_PI 587982 A_ESPS 2011_Imbibed_rep_2		6hr imbibed seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 587982 A / Huang mao bai shui dou																																																																																												
	SRR8305940	SAMN10588613	SRX5120453	SRP173154	PRJNA509794	PI 587982 A_ESPS 2011_Imbibed_rep_1	PI 587982 A / Huang mao bai shui dou replicate 1	43re_PI 587982 A_ESPS 2011_Imbibed_rep_1		6hr imbibed seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 587982 A / Huang mao bai shui dou																																																																																												
	SRR8305941	SAMN10588621	SRX5120452	SRP173154	PRJNA509794	PI 587982 A_ESPS 2011_germinated_rep_3	PI 587982 A / Huang mao bai shui dou replicate 3	9re_PI 587982 A_ESPS 2011_germinated_rep_3		germinated seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 587982 A / Huang mao bai shui dou																																																																																												
	SRR8305942	SAMN10588618	SRX5120451	SRP173154	PRJNA509794	S99-11986_ESPS 2011_Imbibed_rep_3	PI 636696 / S99-11986 replicate 3	39_S99-11986_ESPS 2011_Imbibed_rep_3		6hr imbibed seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 636696 / S99-11986																																																																																												
	SRR8305943	SAMN10588617	SRX5120450	SRP173154	PRJNA509794	S99-11986_ESPS 2011_Imbibed_rep_2	PI 636696 / S99-11986 replicate 2	38_S99-11986_ESPS 2011_Imbibed_rep_2		6hr imbibed seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 636696 / S99-11986																																																																																												
	SRR8305944	SAMN10588622	SRX5120449	SRP173154	PRJNA509794	S99-11986_ESPS 2011_germinated_rep_1	PI 636696 / S99-11986 replicate 1	1_S99-11986_ESPS 2011_germinated_rep_1		germinated seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 636696 / S99-11986																																																																																												
	SRR8305945	SAMN10588597	SRX5120448	SRP173154	PRJNA509794	PI 587982 A_CoMO 2012_Imbibed_rep_3	PI 587982 A / Huang mao bai shui dou replicate 3	48_PI 587982 A_CoMO 2012_Imbibed_rep_3		6hr imbibed seed	produced in non-heat stressed field in Columbia\, MO				PI 587982 A / Huang mao bai shui dou																																																																																												
	SRR8305946	SAMN10588598	SRX5120447	SRP173154	PRJNA509794	S99-11986_CoMO 2012_Imbibed_rep_1	PI 636696 / S99-11986 replicate 1	40_S99-11986_CoMO 2012_Imbibed_rep_1		6hr imbibed seed	produced in non-heat stressed field in Columbia\, MO				PI 636696 / S99-11986																																																																																												
	SRR8305947	SAMN10588591	SRX5120446	SRP173154	PRJNA509794	PI 587982 A_CoMO 2012_mature_rep_3	PI 587982 A / Huang mao bai shui dou replicate 3	24_PI 587982 A_CoMO 2012_mature_rep_3		mature seed	produced in non-heat stressed field in Columbia\, MO				PI 587982 A / Huang mao bai shui dou																																																																																												
	SRR8305948	SAMN10588592	SRX5120445	SRP173154	PRJNA509794	S99-11986_CoMO 2012_mature_rep_1	PI 636696 / S99-11986 replicate 1	16_S99-11986_CoMO 2012_mature_rep_1		mature seed	produced in non-heat stressed field in Columbia\, MO				PI 636696 / S99-11986																																																																																												
	SRR8305949	SAMN10588589	SRX5120444	SRP173154	PRJNA509794	PI 587982 A_CoMO 2012_mature_rep_1	PI 587982 A / Huang mao bai shui dou replicate 1	22_PI 587982 A_CoMO 2012_mature_rep_1		mature seed	produced in non-heat stressed field in Columbia\, MO				PI 587982 A / Huang mao bai shui dou																																																																																												
	SRR8305950	SAMN10588590	SRX5120443	SRP173154	PRJNA509794	PI 587982 A_CoMO 2012_mature_rep_2	PI 587982 A / Huang mao bai shui dou replicate 2	23_PI 587982 A_CoMO 2012_mature_rep_2		mature seed	produced in non-heat stressed field in Columbia\, MO				PI 587982 A / Huang mao bai shui dou																																																																																												
	SRR8305951	SAMN10588595	SRX5120442	SRP173154	PRJNA509794	PI 587982 A_CoMO 2012_Imbibed_rep_1	PI 587982 A / Huang mao bai shui dou replicate 1	46_PI 587982 A_CoMO 2012_Imbibed_rep_1		6hr imbibed seed	produced in non-heat stressed field in Columbia\, MO				PI 587982 A / Huang mao bai shui dou																																																																																												
	SRR8305952	SAMN10588607	SRX5120441	SRP173154	PRJNA509794	PI 587982 A_ESPS 2011_mature_rep_1	PI 587982 A / Huang mao bai shui dou replicate 1	19re_PI 587982 A_ESPS 2011_mature_rep_1		mature seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 587982 A / Huang mao bai shui dou																																																																																												
	SRR8305953	SAMN10588608	SRX5120440	SRP173154	PRJNA509794	PI 587982 A_ESPS 2011_mature_rep_2	PI 587982 A / Huang mao bai shui dou replicate 2	20_PI 587982 A_ESPS 2011_mature_rep_2		mature seed	produced under Early Soybean Production System heat stress in Stoneville\, MO 201				PI 587982 A / Huang mao bai shui dou																																																																																												
	SRR8305954	SAMN10588601	SRX5120439	SRP173154	PRJNA509794	PI 587982 A_CoMO 2012_germinated_rep_1	PI 587982 A / Huang mao bai shui dou replicate 1	10_PI 587982 A_CoMO 2012_germinated_rep_1		germinated seed	produced in non-heat stressed field in Columbia\, MO				PI 587982 A / Huang mao bai shui dou																																																																																												
	SRR8305955	SAMN10588602	SRX5120438	SRP173154	PRJNA509794	PI 587982 A_CoMO 2012_germinated_rep_2	PI 587982 A / Huang mao bai shui dou replicate 2	11_PI 587982 A_CoMO 2012_germinated_rep_2		germinated seed	produced in non-heat stressed field in Columbia\, MO				PI 587982 A / Huang mao bai shui dou																																																																																												
	SRR8305956	SAMN10588599	SRX5120437	SRP173154	PRJNA509794	S99-11986_CoMO 2012_Imbibed_rep_2	PI 636696 / S99-11986 replicate 2	41_S99-11986_CoMO 2012_Imbibed_rep_2		6hr imbibed seed	produced in non-heat stressed field in Columbia\, MO				PI 636696 / S99-11986																																																																																												
	SRR8305957	SAMN10588600	SRX5120436	SRP173154	PRJNA509794	S99-11986_CoMO 2012_Imbibed_rep_3	PI 636696 / S99-11986 replicate 3	42_S99-11986_CoMO 2012_Imbibed_rep_3		6hr imbibed seed	produced in non-heat stressed field in Columbia\, MO				PI 636696 / S99-11986																																																																																												
	SRR8305958	SAMN10588605	SRX5120435	SRP173154	PRJNA509794	S99-11986_CoMO 2012_germinated_rep_2	PI 636696 / S99-11986 replicate 2	5_S99-11986_CoMO 2012_germinated_rep_2		germinated seed	produced in non-heat stressed field in Columbia\, MO				PI 636696 / S99-11986																																																																																												
	SRR8305959	SAMN10588606	SRX5120434	SRP173154	PRJNA509794	S99-11986_CoMO 2012_germinated_rep_3	PI 636696 / S99-11986 replicate 3	6_S99-11986_CoMO 2012_germinated_rep_3		germinated seed	produced in non-heat stressed field in Columbia\, MO				PI 636696 / S99-11986																																																																																												
